,id,Group,time-point,HPRT1,MX1,IRF7,OAS1,MX1 Ct ratio,IRF7 Ct ratio,OAS1 Ct ratio,MX1 Ct log,IRF7 Ct log,OAS1 Ct log,delta MX1,delta HPRT1,delta-delta MX1,Fold Change MX1,delta IRF7,delta-delta IRF7,Fold Change IRF7,delta OAS1,delta-delta OAS1,Fold Change OAS1
66,9,DMSO + HIV,Bleed 10-7,31.7259805491546,27.9626751113234,28.3580498524684,28.9338623010133,0.881380957414365,0.8938431330288406,0.9119926886478628,0.12626533173801816,0.11222498561534747,0.09212330577342447,-0.6479808868505224,0.49811807677581754,-1.14609896362634,2.213146514769634,-0.5904592113665608,-1.0885772881423783,2.1266421450842845,-1.122651030750479,-1.6207691075262964,3.0753894302406586
67,10,rapamycin + HIV,Bleed 10-7,32.856425059609,29.440599587582,29.7759127738462,30.4670034696685,0.8960378231706608,0.906243230047881,0.9272768846395933,0.10977265353805286,0.09844754313314868,0.07550306908334015,0.829943589408078,1.6285625872302205,-0.7986189978221425,1.7394352762741931,0.8274037100112395,-0.801158877218981,1.7425002670771186,0.41049013790472344,-1.218072449325497,2.326356905259774
68,11,spermidine + HIV,Bleed 10-7,33.0612782750806,29.3353104514992,29.5543930644876,30.2980018530106,0.8873011565802104,0.8939277186618564,0.9164195528352339,0.1195708316589825,0.11213035868595217,0.08728099205770534,0.7246544533252788,1.833415802701822,-1.1087613493765431,2.1566040884179127,0.6058840006526367,-1.2275318020491852,2.341660299885886,0.24148852124682207,-1.5919272814549998,3.0145178695557897
69,12,DMSO + HIV,Bleed 10-7,32.8009373533627,29.2767554917427,29.3322253228168,30.1837582929987,0.8925585014948146,0.8942496065530795,0.9202102356963379,0.11366321958316247,0.11177034081729795,0.08315311798386085,0.6660994935687796,1.573074880983917,-0.9069753874151374,1.875110202991633,0.38371625898183837,-1.1893586220020786,2.280513359996695,0.12724496123492202,-1.445829919748995,2.724194893252494
70,13,rapamycin + HIV,Bleed 10-7,31.3152250978664,27.6985576100319,28.053833192215,28.6905688507944,0.8845076962872953,0.8958528353074617,0.9161859370683295,0.12272406413434717,0.10997912580574512,0.08753594684143474,-0.9120983881420202,0.08736262548761786,-0.999461013629638,1.9992529457912978,-0.8946758716199632,-0.9820384971075811,1.9752544301958928,-1.3659444809693788,-1.4533071064569967,2.738350476742759
71,16,rapamycin + HIV,Bleed 10-7,31.3324457646135,27.6593297049544,28.0086090133041,28.7846335459816,0.8827695709663534,0.8939170987072033,0.918684540690744,0.12469107396757152,0.11214223886095402,0.08481247922112778,-0.9513262932195232,0.10458329223471807,-1.0559095854542413,2.0790285723256696,-0.9399000505308628,-1.0444833427655809,2.0626275591601533,-1.271879785782179,-1.3764630780168972,2.596310767147286
72,17,DMSO + HIV,Bleed 10-7,31.7493408509687,28.4308722717716,28.7799415463163,29.5006874454938,0.8954791346764023,0.9064736707892378,0.9291748003201051,0.11039635794667996,0.09819329411887431,0.07345839821244955,-0.1797837264023201,0.5214783785899186,-0.7012621049922387,1.6259265711456634,-0.16856751751866028,-0.6900458961085789,1.6133348422592018,-0.5558258862699788,-1.0773042648598974,2.1100896058058702
73,18,spermidine + HIV,Bleed 10-7,32.2546743786986,28.9942282540752,29.1308898050127,29.5807885233245,0.8989155467408271,0.9031525000993689,0.9171008262560552,0.10656619025717672,0.10186385820791255,0.08653786047330336,0.38357225590127797,1.0268119063198213,-0.6432396504185434,1.5618324043525607,0.18238074117773806,-0.8444311651420833,1.795556642833821,-0.4757248084392778,-1.5025367147590991,2.8334047702028027
74,19,DMSO + HIV,Bleed 10-7,31.6226022539506,27.6830913137035,28.1657416764545,28.6624801076812,0.8754210387680875,0.8906838675155446,0.9063922025613945,0.1330503211944124,0.115765720849864,0.09828317195164253,-0.927564684470422,0.3947397815718183,-1.3223044660422403,2.50065228659288,-0.7827673873804635,-1.1775071689522818,2.2618561335814564,-1.3940332240825768,-1.7887730056543951,3.455209062541006
75,20,rapamycin + HIV,Bleed 10-7,31.4416868780093,27.7592331912032,27.9450308776854,28.6554866615395,0.8828798944187167,0.8887891729890134,0.9113851547698446,0.12456610754057713,0.11789522233643367,0.092789688665696,-0.8514228069707208,0.2138244056305183,-1.0652472126012391,2.0925284134811966,-1.003478186149561,-1.2173025917800793,2.3251158351791035,-1.4010266702242795,-1.6148510758547978,3.06279981622011
76,21,spermidine + HIV,Bleed 10-7,33.2181231794037,29.3480801404741,29.4742659395924,30.0663575731262,0.8834960356420994,0.8872947390919241,0.9051190944998454,0.12386847433816958,0.11957806427830941,0.09968874780779655,0.7374241423001777,1.990260707024916,-1.2528365647247384,2.38309516563437,0.5257568757574376,-1.4645038312674785,2.7596854381866502,0.009844241362422679,-1.9804164656624934,3.94606977342593
77,22,rapamycin + HIV,Bleed 10-7,32.6299002911669,29.1388715200973,29.622880590732,30.0600175859024,0.8930113564577873,0.9078446555581747,0.9212414784497464,0.1131559809885308,0.09668199920444494,0.08203308550807889,0.5282155219233786,1.4020378187881164,-0.8738222968647378,1.8325115568874275,0.6743715268970369,-0.7276662918910795,1.655958240594509,0.0035042541386225423,-1.3985335646494939,2.6363347421535352
78,23,rapamycin + HIV,Bleed 10-7,32.2843925990494,29.0025447117729,29.4005557152306,29.9825339338447,0.8983456827565302,0.9106739618851087,0.9287005738719558,0.10720033736282981,0.09357033613684816,0.0739689022699725,0.39188871359897703,1.0565301266706157,-0.6646414130716387,1.5851742236208652,0.45204665139563716,-0.6044834752749786,1.5204342982526735,-0.0739793979190786,-1.1305095245896943,2.1893604945539433
79,24,spermidine + HIV,Bleed 10-7,31.8123372165353,28.3310498890676,28.8233074208689,29.1383409968565,0.8905680112790264,0.9060418046206057,0.9159446788999545,0.11589580490822861,0.09866983203831703,0.08779931034583428,-0.27960610910632155,0.5844747441565197,-0.8640808532628412,1.8201796540161348,-0.1252016429660614,-0.7096763871225811,1.6354372288300094,-0.918172334907279,-1.5026470790637987,2.83362153029393
80,26,rapamycin + HIV,Bleed 10-7,30.9812196672319,26.7875027885523,27.140194241745,27.4627993072684,0.8646368050152914,0.8760208453139287,0.886433768658732,0.14544573881899625,0.13236539230839992,0.12054886730374313,-1.8231532096216228,-0.2466428051468803,-1.5765104044747424,2.982475743411682,-1.8083148220899616,-1.5616720169430813,2.951957635458963,-2.5937140244953767,-2.3470712193484964,5.087903187611951
81,27,spermidine + HIV,Bleed 10-7,34.2408823384576,30.106642913227,29.6051075537419,30.3626262548369,0.8792601375056496,0.8646128701096865,0.8867360938516224,0.12867447797526305,0.1454734212363484,0.12020786760347532,1.4959869150530771,3.013019866078821,-1.5170329510257439,2.862018407543866,0.656598489906937,-2.356421376171884,5.120985152318639,0.30611292307312254,-2.7069069430056985,6.529203207697488
82,28,rapamycin + HIV,Bleed 10-7,31.7203065117984,28.5720774452964,28.1316083172621,29.2782256175607,0.9007503579660867,0.8868643279597099,0.9230120650527331,0.10452713194509117,0.12006326444852121,0.08011297300162587,-0.03857855287752088,0.49244403941962034,-0.5310225922971412,1.4449530254030523,-0.8169007465728626,-1.309344785992483,2.478289604884451,-0.7782877142030777,-1.270731753622698,2.412839168362115
83,29,spermidine + HIV,Bleed 10-7,33.4430961510213,29.1730600655053,29.2761094192614,29.8597898737248,0.872319355055121,0.8754006891902965,0.8928536322978257,0.1365996892586651,0.13307356693950115,0.11333261714116809,0.5624040673313786,2.2152336786425195,-1.652829611311141,3.1444977674840486,0.32760035542643706,-1.8876333232160825,3.7002771265695236,-0.19672345803897784,-2.4119571366814974,5.321958043469075
84,31,rapamycin + HIV,Bleed 10-7,31.251689010196,27.1057739303072,27.5046961845536,28.1678645534875,0.8673378876086929,0.8801027098273017,0.9013229507146834,0.14232665769762406,0.12771666260779097,0.10389164973123452,-1.5048820678667205,0.023826537817217996,-1.5287086056839385,2.885274549569049,-1.44381287928136,-1.467639417098578,2.765689923328691,-1.888648778276277,-1.912475316093495,3.76454450769309
85,32,spermidine + HIV,Bleed 10-7,32.8915198569357,29.2164118629653,29.4958213636817,30.2407190688398,0.8882657897854651,0.8967606693754541,0.9194077744164523,0.11848426795364353,0.10896626481453642,0.08402553967833405,0.6057558647913766,1.6636573845569202,-1.0579015197655437,2.0819010772502393,0.5473122998467375,-1.1163450847101828,2.1679704382671776,0.18420573707602372,-1.4794516474808965,2.7884272807126576
86,33,DMSO + HIV,Bleed 10-7,33.2706573587099,29.4623943233762,29.5207282569236,30.0263285928127,0.8855368863237463,0.8872902010514497,0.9024867849493251,0.12156116669939496,0.11958317875930354,0.10260123159773592,0.8517383252022768,2.042794886331116,-1.191056561128839,2.283198925739684,0.5722191930886389,-1.470575693242477,2.7713245853803783,-0.030184738951078316,-2.072979625282194,4.207547694553781
87,1,uninfected control,Bleed 10-20,30.3691189393416,28.1928740100715,28.2518518049578,29.0447249108361,0.9283402019789619,0.9302822337844977,0.95639010696521,0.07435701641609553,0.07226726168709073,0.04458938748617035,-0.2198974544091783,-0.21781963805755566,-0.00207781635162263,1.001441270178826,-0.08233761218890123,0.13548202586865443,0.9103656160818895,0.1495004069924981,0.3673200450500538,0.7752212134956009
88,2,uninfected control,Bleed 10-20,29.9049258028318,28.0956869282013,27.707154208653,28.463485658297,0.9395003055162512,0.9265080405593019,0.9517992402309084,0.06240713493840788,0.07633255487095633,0.04940114853992082,-0.3170845362793777,-0.6820127745673545,0.3649282382879768,0.7765074986325494,-0.6270352084936981,0.05497756607365645,0.9626094115740367,-0.4317388455466009,0.2502739290207536,0.8407367667776399
89,3,uninfected control,Bleed 10-20,31.2109160051341,28.8793458811149,28.7326430438968,29.2906340878263,0.9252963250538477,0.9205959555679292,0.9384740288624687,0.07764124136170349,0.08273404086529511,0.06350009636728157,0.4665744166342236,0.6239774277349426,-0.15740301110071897,1.1152777235969695,0.39845362675010065,-0.22552380098484193,1.1692016749349785,0.3954095839827012,-0.22856784375224137,1.1716712594555292
90,4,uninfected control,Bleed 10-20,31.4062711969457,28.9619381410947,28.8901688814404,29.0739327854852,0.9221705422931993,0.9198853534783844,0.9257365385137691,0.08102510258113506,0.0835062324886078,0.07716560046209003,0.5491666766140213,0.8193326195465431,-0.27016594293252183,1.2059465311516597,0.5559794642936993,-0.26335315525284386,1.20026515760426,0.17870828164160102,-0.6406243379049421,1.5590036847651678
91,5,uninfected control,Bleed 10-20,30.0434609427426,27.934012361921,28.0891291467855,28.6033450767734,0.92978676508536,0.9349498448370611,0.9520655803033546,0.07280000397907797,0.06726239301772358,0.04912135969009175,-0.47875910255967824,-0.5434776346565577,0.0647185320968795,0.956131839461164,-0.2450602703612006,0.29841736429535715,0.8131439257240647,-0.2918794270701994,0.2515982075863583,0.8399653918077328
92,6,DMSO + HIV,Bleed 10-20,32.1069932259582,28.3981477575029,28.1339404737472,28.2270076953193,0.8844848085788135,0.8762558448170468,0.8791545037141015,0.12274994068093525,0.13209717039361837,0.12879462459961308,-0.014623706977776152,1.520054648559043,-1.534678355536819,2.8972383066483007,-0.20024894339950094,-1.7203035919585439,3.295057387928998,-0.6682168085242992,-2.188271457083342,4.55759098322151
93,7,rapamycin + HIV,Bleed 10-20,31.7151711653477,29.1721857472455,28.5620308126176,29.1344701285339,0.9198180137561203,0.9005794313298472,0.9186288157374506,0.08357943964090589,0.10471691022752254,0.08487313839297296,0.7594142827648227,1.1282325879485455,-0.3688183051837228,1.2912947127914014,0.2278413954709002,-0.9003911924776453,1.866572042866984,0.2392456246902981,-0.8889869632582474,1.8518753107285568
94,8,spermidine + HIV,Bleed 10-20,31.8768074100352,28.434191549554,28.1709919850831,28.378144355095,0.8920024889507152,0.8837457158967097,0.8902442452929341,0.11428635610252817,0.12358590942473416,0.11625942099236632,0.02142008507332349,1.2898688326360457,-1.2684487475627222,2.4090239682844463,-0.16319743206360116,-1.4530662646996468,2.737893377995897,-0.517080148748601,-1.8069489813846467,3.49901532032415
95,9,DMSO + HIV,Bleed 10-20,30.5687711341735,27.305196955986,27.4554014952666,27.4115202720934,0.8932382932940645,0.8981519530097697,0.8967164611157517,0.11290188790861928,0.10741601228903563,0.10901556375340749,-1.1075745084946789,-0.01816744322565711,-1.0894070652690218,2.1278656514585776,-0.8787879218801002,-0.8606204786544431,1.815819095699557,-1.483704231750199,-1.4655367885245418,2.7616620567922516
96,10,rapamycin + HIV,Bleed 10-20,31.5989294790742,29.096036840715,29.1407066549849,29.5625976259332,0.9207918534070373,0.9222055030149926,0.935556935418033,0.082521268912649,0.08098719195885558,0.06661327417068491,0.6832653762343242,1.0119909016750448,-0.32872552544072065,1.2559034211960451,0.8065172378382002,-0.20547366383684462,1.1530648574755704,0.6673731220896002,-0.3446177795854446,1.2698145196571646
97,11,spermidine + HIV,Bleed 10-20,32.3455598367031,28.827345271977,28.6213184580957,28.8628891579473,0.8912303703355933,0.8848608155985157,0.8923292502483153,0.1151523323650819,0.12232491685266277,0.11392009988001706,0.4145738074963212,1.758621259303947,-1.3440474518076257,2.538625268810187,0.2871290409490008,-1.4714922183549461,2.7730857306583316,-0.03233534589629983,-1.7909566052002468,3.460442674177813
98,12,DMSO + HIV,Bleed 10-20,32.2762641254441,29.1432127752241,29.1407650017984,29.2093640116556,0.9029301737635074,0.9028543355742985,0.9049797057717472,0.10211005550574608,0.10219405023364554,0.09984276009525042,0.7304413107434229,1.6893255480449447,-0.9588842373015218,1.9438059975685622,0.8065755846517,-0.8827499633932447,1.8438866401381422,0.3141395078120013,-1.3751860402329434,2.594013594252171
99,13,rapamycin + HIV,Bleed 10-20,,,,,,,,,,,,,,,,,,,,
100,16,rapamycin + HIV,Bleed 10-20,32.1541185576972,29.2919221611517,29.2641155401476,29.2151802428558,0.9109850767201224,0.9101202848287134,0.9085983865622755,0.09322876306368214,0.09417850707594289,0.09585210139880748,0.8791506966710223,1.5671799802980466,-0.6880292836270243,1.6110812832736063,0.9299261230009002,-0.6372538572971465,1.5553657305724784,0.319955739012201,-1.2472242412858456,2.3738425382434096
101,17,DMSO + HIV,Bleed 10-20,30.9039490022775,27.8165235481205,27.5333713583415,27.5345586566926,0.9000960862985676,0.8909337559517847,0.890972174936718,0.10525375880257813,0.11548520225307059,0.1154420810262165,-0.596247916360177,0.31701042487834385,-0.9132583412385209,1.8832941375481511,-0.8008180588051985,-1.1178284836835424,2.170200721832243,-1.360665847151001,-1.6776762720293448,3.199122578054161
102,18,spermidine + HIV,Bleed 10-20,32.3549631236114,29.0786883704571,29.0861895172581,28.8348273843258,0.898739654233653,0.8989714933729016,0.8912026038837689,0.10676188129697128,0.10650395427588942,0.11518348804075464,0.6659169059764238,1.7680245462122421,-1.1021076402358183,2.146680731790552,0.752000100111399,-1.0160244461008432,2.022338429423039,-0.06039711951780191,-1.828421665730044,3.5514832121693956
103,19,DMSO + HIV,Bleed 10-20,,,,,,,,,,,,,,,,,,,,
104,20,rapamycin + HIV,Bleed 10-20,32.3232657820879,29.580294413703,29.0516870295367,29.2804801081449,0.9151394111326173,0.8987856371133092,0.9058639156557882,0.08867886341893935,0.1067107188683951,0.09886618769126118,1.1675229492223238,1.7363272046887452,-0.5688042554664214,1.4832936672415997,0.7174976123900016,-1.0188295922987436,2.0262744474720713,0.38525560430129957,-1.3510716003874457,2.5510153861057
105,21,spermidine + HIV,Bleed 10-20,32.4304654706513,28.6965955177186,28.6651673210564,28.5531431214206,0.8848653604336406,0.8838962655962372,0.8804419766117889,0.12231978065115716,0.12341556984073716,0.1273312514435074,0.2838240532379217,1.8435268932521431,-1.5597028400142214,2.947931170133367,0.3309779039097016,-1.5125489893424415,2.853136933563534,-0.34208138242300024,-2.1856082756751434,4.549185537045113
106,22,rapamycin + HIV,Bleed 10-20,31.660657566107602,28.492650542106702,28.435642870644948,28.2984369411819,0.8999386851840937,0.8981381012466716,0.8938044600651339,0.10542864555184404,0.10743143492422258,0.11226825249172966,0.07987907762602475,1.0737189887084462,-0.9938399110824214,1.9914785091527194,0.10145345349824808,-0.9722655352101981,1.9619190757286582,-0.5967875626616994,-1.6705065513701456,3.1832634292615283
107,23,rapamycin + HIV,Bleed 10-20,31.1151249300837,28.1876918374069,28.3677081073248,28.4908680947683,0.9059160746018279,0.9117015654305615,0.9156597686426727,0.09880861011966353,0.09244257334705763,0.0881104149186168,-0.2250796270737787,0.5281863526845427,-0.7532659797583214,1.685604393645787,0.03351869017809861,-0.4946676625064441,1.4089961430988227,-0.40435640907530157,-0.9325427617598443,1.9086370215961763
108,24,spermidine + HIV,Bleed 10-20,31.289233215077,27.4757464395993,28.0236181568257,27.4923272790444,0.8781214371964814,0.8956313491032522,0.8786513587618687,0.12997038375340303,0.11022639140514634,0.12936709392255075,-0.937025024881379,0.702294637677845,-1.639319662559224,3.1151889301677103,-0.310571260320998,-1.012865897998843,2.01791568881682,-1.4028972247992009,-2.105191862477046,4.3025497152881345
109,26,rapamycin + HIV,Bleed 10-20,,,,,,,,,,,,,,,,,,,,
110,27,spermidine + HIV,Bleed 10-20,32.4120617265205,28.8574634494318,28.4431728928053,28.5032270220977,0.8903310037145764,0.8775490165604696,0.8794018493052395,0.11616197111288573,0.1306224658740199,0.1285133193206047,0.44469198495112394,1.8251231491213424,-1.3804311641702185,2.603461665777673,0.10898347565860078,-1.7161396734627417,3.285560876778611,-0.3919974817459,-2.2171206308672424,4.6496451936485625
111,28,rapamycin + HIV,Bleed 10-20,32.3364689869692,29.3038307472113,28.637789066428,29.0959378912846,0.9062161598107703,0.8856189300683486,0.8997871073372156,0.09847741440890158,0.12146852240022979,0.10559709104266983,0.8910592827306232,1.7495304095700455,-0.8584711268394223,1.8131158714233138,0.3035996492812991,-1.4459307602887463,2.724385313872642,0.20071338744099876,-1.5488170221290467,2.925771340554681
112,29,spermidine + HIV,Bleed 10-20,,,,,,,,,,,,,,,,,,,,
113,31,rapamycin + HIV,Bleed 10-20,31.066826501038,27.6155451062095,27.8323885858081,27.8375164979559,0.8889078227957018,0.8958877272153359,0.8960527879159397,0.11776173523807446,0.1099401783056344,0.10975595265787792,-0.7972263582711783,0.47988792363884514,-1.2771142819100234,2.4235372917852636,-0.5018008313385991,-0.9816887549774442,1.974775641579627,-1.0577080058877009,-1.537595929526546,2.9031033438473868
114,32,spermidine + HIV,Bleed 10-20,32.3293563299299,28.9934580521826,28.9064293803206,28.8390521330935,0.8968151965754112,0.8941232570584642,0.8920391683268638,0.10890546203389126,0.11191164188196562,0.11424523668583278,0.5806865877019227,1.742417752530745,-1.1617311648288222,2.237257267469845,0.5722399631738995,-1.1701777893568455,2.2503942778095545,-0.05617237075010095,-1.7985901232808459,3.478800926062283
115,33,DMSO + HIV,Bleed 10-20,,,,,,,,,,,,,,,,,,,,
116,1,uninfected control,Bleed 11-3,30.3687335656855,28.5156033749452,28.6157482318753,29.7111388574267,0.938979009884225,0.942276640215549,0.9783463242931594,0.06296215371464281,0.05945637425441256,0.021891556811993184,-0.14507623515378043,-0.48418794803794185,0.3391117128841614,0.7905279009148588,-0.307993826768616,0.17619412126932588,0.8850346710719718,-0.07843354433343563,0.4057544037045062,0.7548414732933806
117,2,uninfected control,Bleed 11-3,30.2483696498286,28.4794463841414,28.6680792834528,29.6678901426428,0.9415200460003231,0.9477561804265787,0.9808095605182777,0.060259639555221095,0.05365800344992175,0.019376966174087306,-0.1812332259575804,-0.6045518638948408,0.42331863793726043,0.7457072960149759,-0.2556627751911158,0.34888908870372504,0.7851884799573138,-0.12168225911733543,0.4828696047775054,0.7155529309672303
118,3,uninfected control,Bleed 11-3,31.2079442335855,28.903616746865,29.0895863523618,29.9847023566822,0.9261621505898291,0.9321211975589229,0.9608035099092856,0.07670595103735882,0.07029243245177919,0.03998535511178935,0.24293713676602025,0.3550227198620597,-0.11208558309603944,1.080789514389289,0.1658442937178819,-0.1891784261441778,1.1401142682664243,0.19512995492206286,-0.15989276493999682,1.1172040935637135
119,4,uninfected control,Bleed 11-3,32.0284841185734,29.0243411086612,29.4308944645999,30.0442403651432,0.9062040214332189,0.9188975149633399,0.938047528378668,0.0984908090705559,0.08458068083923326,0.06395466134629696,0.3636614985622195,1.1755626048499614,-0.8119011062877419,1.7555232536658807,0.5071524059559813,-0.6684101988939801,1.5893206246392315,0.2546679633830635,-0.9208946414668979,1.8932889924792813
120,5,uninfected control,Bleed 11-3,30.4110760009442,28.3803904358821,28.8144019609298,29.5398902869058,0.9332254615062271,0.9474969567020639,0.9713530125007299,0.06910845512409651,0.053931553954656986,0.029065321147619137,-0.2802891742168825,-0.441845512779242,0.1615563385623595,0.8940600638275051,-0.10934009771411723,0.33250541506512477,0.7941561369986396,-0.24968211485433756,0.19216339792490444,0.8752921895274955
121,6,DMSO + HIV,Bleed 11-3,32.386499905196,29.3157411575771,29.9655774263878,29.9806872346821,0.9051839884949645,0.9252490239484078,0.9257155704519983,0.09961705374092289,0.07769236262222892,0.07718825085814428,0.6550615474781196,1.533578391472556,-0.8785168439944364,1.8384842840727316,1.0418353677438823,-0.49174302372867373,1.406142712121434,0.19111483292196496,-1.342463558550591,2.5358397147480276
122,7,rapamycin + HIV,Bleed 11-3,30.6569057755579,28.5094551489301,28.8719039748961,29.3183132456156,0.9299521405601242,0.9417748870766682,0.9563363458875379,0.07262215592234471,0.05998900634379503,0.04464560156488093,-0.15122446116888,-0.19601573816554207,0.04479127699666208,0.9694300598218613,-0.05183808374781762,0.14417765441772445,0.9048950266521905,-0.4712591561445372,-0.2752434179789951,1.2101982620738587
123,8,spermidine + HIV,Bleed 11-3,29.8386792311647,27.3271235210655,28.2061843318682,27.947636117622,0.9158288578847004,0.9452893043070265,0.9366244363936986,0.08792576813451021,0.056264256216494724,0.06547289203952367,-1.3335560890334826,-1.0142422825587403,-0.3193138064747423,1.2477369427441982,-0.7175577267757163,0.296684555783024,0.8141211726110769,-1.8419362841381357,-0.8276940015793954,1.7748461862897156
124,9,DMSO + HIV,Bleed 11-3,30.6532415016275,28.5112790594798,28.9661974903511,29.4060762656493,0.9301228079896876,0.9449636016084357,0.9593137568856467,0.0724386499510661,0.056608869046656046,0.04153708671519648,-0.14940055061918045,-0.19968001209593922,0.05027946147675877,0.9657492375146574,0.042455431707182356,0.24213544380312158,0.8454929066717718,-0.38349613611083555,-0.18381612401489633,1.1358844835383495
125,10,rapamycin + HIV,Bleed 11-3,31.9497562816086,31.0610742013652,31.333446183258,32.2862876972746,0.9721850122295,0.9807100219194671,1.010533145001163,0.028209150834502837,0.01947845748703393,-0.010478057918527257,2.4003945912662203,1.0968347678851593,1.303559823381061,0.40512532460759887,2.409704124614084,1.3128693567289247,0.4025195173211691,2.4967152955144662,1.399880527629307,0.37896052278311504
126,11,spermidine + HIV,Bleed 11-3,32.5435756593364,29.1807252594948,30.1210271912014,30.160366534875,0.8966662288421022,0.9255598556995075,0.9267686762693613,0.10907158333466455,0.07735647515438711,0.07605128471911013,0.5200456493958185,1.6906541456129567,-1.1706084962171381,2.2510662181183454,1.1972851325574823,-0.4933690130554744,1.407728398555145,0.3707941331148632,-1.3198600124980935,2.4964188536806375
127,12,DMSO + HIV,Bleed 11-3,32.0284047000844,29.2009946242289,30.0179434248791,30.1333587897528,0.911721795002545,0.9372288038061414,0.94083233529497,0.09242038478413434,0.06482783892604248,0.06099033242950426,0.54031501412992,1.1754831863609603,-0.6351681722310403,1.5531187835682843,1.0942013662351826,-0.08128182012577767,1.057957607863028,0.34378638799266525,-0.831696798368295,1.779777383209001
128,13,rapamycin + HIV,Bleed 11-3,,,,,,,,,,,,,,,,,,,,
129,16,rapamycin + HIV,Bleed 11-3,,,,,,,,,,,,,,,,,,,,
130,17,DMSO + HIV,Bleed 11-3,31.5809782047031,28.6560992242021,29.5951967055217,29.4891667553352,0.9073847883513178,0.9371209629318679,0.9337635637563506,0.09718867588737125,0.06494290909736934,0.06853201652939406,-0.004580385896879591,0.7280566909796597,-0.7326370768765393,1.6616736614089993,0.671454646877784,-0.05660204410187575,1.0400133475807103,-0.3004056464249345,-1.0284623374045943,2.0398489673122158
131,18,spermidine + HIV,Bleed 11-3,34.0717404753819,31.867296726598,31.8947616427258,32.1573347043132,0.9352999371905673,0.9361060279785517,0.9438125043112509,0.06688801269595107,0.06602653116512248,0.05782775087821884,3.206617116499018,3.21881896165846,-0.012201845159442115,1.0084935417457868,2.9710195840818834,-0.24779937757657677,1.1873945344783876,2.3677623025530643,-0.8510566591053959,1.8038215970378757
132,19,DMSO + HIV,Bleed 11-3,,,,,,,,,,,,,,,,,,,,
133,20,rapamycin + HIV,Bleed 11-3,33.4194584589164,32.0346474039396,31.4011536818567,32.7610739669523,0.9585627320478818,0.9396068975940808,0.9802993668262616,0.04232027049213611,0.0622936852344554,0.01989727761259274,3.3739677938406203,2.5665369451929614,0.8074308486476589,0.5713984989045822,2.4774116232127845,-0.08912532198017686,1.0637250710359971,2.971501565192167,0.4049646199992054,0.7552548140818414
134,21,spermidine + HIV,Bleed 11-3,32.7994553015865,30.2196266796662,30.1984022274053,30.5290544082416,0.9213453821656754,0.9206982844603707,0.9307793110443794,0.08192030524435283,0.08262289198933347,0.07173307486980554,1.5589470695672176,1.946533787863057,-0.38758671829583946,1.308203263262225,1.2746601687613826,-0.6718736191016745,1.5931406264418453,0.7394820064814631,-1.207051781381594,2.308653696019036
135,22,rapamycin + HIV,Bleed 11-3,,,,,,,,,,,,,,,,,,,,
136,23,rapamycin + HIV,Bleed 11-3,31.2584220918171,29.5839810406894,30.0196810208437,30.7715717134904,0.9464323232244651,0.9603709660284586,0.9844249854680237,0.055055813029185656,0.04043564621606246,0.0156975793691922,0.9233014305904206,0.40550057809365825,0.5178008524967623,0.698435670613326,1.0959389621997815,0.6904383841061232,0.6196655268747093,0.981999311730263,0.5764987336366048,0.6705892524693946
137,24,spermidine + HIV,Bleed 11-3,,,,,,,,,,,,,,,,,,,,
138,26,rapamycin + HIV,Bleed 11-3,,,,,,,,,,,,,,,,,,,,
139,27,spermidine + HIV,Bleed 11-3,31.2691520041002,28.1567188693323,28.3673159219097,28.219641394448,0.9004631422572706,0.9071981203132725,0.9024754298021153,0.10484604551221105,0.09739441797588357,0.10261381374169128,-0.5039607407666828,0.4162304903767584,-0.9201912311434413,1.8923661124687303,-0.5564261367342169,-0.9726566271109753,1.962450993180616,-1.5699310073121353,-1.9861614976888937,3.9618149550836828
140,28,rapamycin + HIV,Bleed 11-3,32.0513494750582,30.4128070452646,30.3912728979938,30.9945838842113,0.9488775837326697,0.9482057197511685,0.9670289829241274,0.05247548370577434,0.053183796312139354,0.03352681197786238,1.7521274351656189,1.1984279613347617,0.5536994738308572,0.6812709173130045,1.4675308393498838,0.2691028780151221,0.8298354082439418,1.2050114824511624,0.0065835211164007035,0.9954470471575848
141,29,spermidine + HIV,Bleed 11-3,,,,,,,,,,,,,,,,,,,,
142,31,rapamycin + HIV,Bleed 11-3,,,,,,,,,,,,,,,,,,,,
143,32,spermidine + HIV,Bleed 11-3,33.6365725414551,31.4284145530761,31.5262971973943,31.411761162379,0.9343524675215473,0.9372624740092049,0.9338573697919385,0.06790153772096429,0.06479191429575408,0.06843156141670853,2.7677349429771176,2.7836510277316613,-0.015916084754543647,1.0110932682783114,2.6025551387503825,-0.18109588898127882,1.1337447648207408,1.6221887606188652,-1.161462267112796,2.236840313580339
144,33,DMSO + HIV,Bleed 11-3,,,,,,,,,,,,,,,,,,,,
